test_type,gender,age_min,age_max,run_min,run_max,score
run_km,male,43,45,0:00,10:00,50
run_km,male,43,45,10:01,10:10,49
run_km,male,43,45,10:11,10:20,48
run_km,male,43,45,10:21,10:30,47
run_km,male,43,45,10:31,10:40,46
run_km,male,43,45,10:41,10:50,45
run_km,male,43,45,10:51,11:00,44
run_km,male,43,45,11:01,11:10,43
run_km,male,43,45,11:11,11:20,42
run_km,male,43,45,11:21,11:30,41
run_km,male,43,45,11:31,11:40,40
run_km,male,43,45,11:41,11:50,39
run_km,male,43,45,11:51,12:00,38
run_km,male,43,45,12:01,12:10,38
run_km,male,43,45,12:11,12:20,37
run_km,male,43,45,12:21,12:30,37
run_km,male,43,45,12:31,12:40,36
run_km,male,43,45,12:41,12:50,36
run_km,male,43,45,12:51,13:00,35
run_km,male,43,45,13:01,13:10,35
run_km,male,43,45,13:11,13:20,34
run_km,male,43,45,13:21,13:30,33
run_km,male,43,45,13:31,13:40,32
run_km,male,43,45,13:41,13:50,31
run_km,male,43,45,13:51,14:00,30
run_km,male,43,45,14:01,14:10,29
run_km,male,43,45,14:11,14:20,28
run_km,male,43,45,14:21,14:30,27
run_km,male,43,45,14:31,14:40,26
run_km,male,43,45,14:41,14:50,25
run_km,male,43,45,14:51,15:00,24
run_km,male,43,45,15:01,15:10,23
run_km,male,43,45,15:11,15:20,22
run_km,male,43,45,15:21,15:30,21
run_km,male,43,45,15:31,15:40,20
run_km,male,43,45,15:41,15:50,19
run_km,male,43,45,15:51,16:00,18
run_km,male,43,45,16:01,16:10,16
run_km,male,43,45,16:11,16:20,14
run_km,male,43,45,16:21,16:30,12
run_km,male,43,45,16:31,16:40,10
run_km,male,43,45,16:41,16:50,8
run_km,male,43,45,16:51,17:00,6
run_km,male,43,45,17:01,17:10,4
run_km,male,43,45,17:11,17:20,2
run_km,male,43,45,17:21,17:30,1
run_km,male,43,45,17:31,17:40,0
run_km,male,43,45,17:41,17:50,0
run_km,male,43,45,17:51,18:00,0
run_km,male,43,45,18:01,18:10,0
run_km,male,43,45,18:11,18:20,0
run_km,male,43,45,0:00,8:30,50
run_km,male,43,45,8:31,8:40,50
run_km,male,43,45,8:41,8:50,50
run_km,male,43,45,8:51,9:00,50
run_km,male,43,45,9:01,9:10,50
run_km,male,43,45,9:11,9:20,50
run_km,male,43,45,9:21,9:30,50
run_km,male,43,45,9:31,9:40,50
run_km,male,43,45,9:41,9:50,50
run_km,male,46,48,0:00,10:00,50
run_km,male,46,48,10:01,10:10,50
run_km,male,46,48,10:11,10:20,49
run_km,male,46,48,10:21,10:30,48
run_km,male,46,48,10:31,10:40,47
run_km,male,46,48,10:41,10:50,46
run_km,male,46,48,10:51,11:00,45
run_km,male,46,48,11:01,11:10,44
run_km,male,46,48,11:11,11:20,43
run_km,male,46,48,11:21,11:30,42
run_km,male,46,48,11:31,11:40,41
run_km,male,46,48,11:41,11:50,40
run_km,male,46,48,11:51,12:00,39
run_km,male,46,48,12:01,12:10,38
run_km,male,46,48,12:11,12:20,38
run_km,male,46,48,12:21,12:30,37
run_km,male,46,48,12:31,12:40,37
run_km,male,46,48,12:41,12:50,36
run_km,male,46,48,12:51,13:00,36
run_km,male,46,48,13:01,13:10,35
run_km,male,46,48,13:11,13:20,35
run_km,male,46,48,13:21,13:30,34
run_km,male,46,48,13:31,13:40,33
run_km,male,46,48,13:41,13:50,32
run_km,male,46,48,13:51,14:00,31
run_km,male,46,48,14:01,14:10,30
run_km,male,46,48,14:11,14:20,29
run_km,male,46,48,14:21,14:30,28
run_km,male,46,48,14:31,14:40,27
run_km,male,46,48,14:41,14:50,26
run_km,male,46,48,14:51,15:00,25
run_km,male,46,48,15:01,15:10,24
run_km,male,46,48,15:11,15:20,23
run_km,male,46,48,15:21,15:30,22
run_km,male,46,48,15:31,15:40,21
run_km,male,46,48,15:41,15:50,20
run_km,male,46,48,15:51,16:00,19
run_km,male,46,48,16:01,16:10,18
run_km,male,46,48,16:11,16:20,16
run_km,male,46,48,16:21,16:30,14
run_km,male,46,48,16:31,16:40,12
run_km,male,46,48,16:41,16:50,10
run_km,male,46,48,16:51,17:00,8
run_km,male,46,48,17:01,17:10,6
run_km,male,46,48,17:11,17:20,4
run_km,male,46,48,17:21,17:30,2
run_km,male,46,48,17:31,17:40,1
run_km,male,46,48,17:41,17:50,0
run_km,male,46,48,17:51,18:00,0
run_km,male,46,48,18:01,18:10,0
run_km,male,46,48,18:11,18:20,0
run_km,male,46,48,0:00,8:30,50
run_km,male,46,48,8:31,8:40,50
run_km,male,46,48,8:41,8:50,50
run_km,male,46,48,8:51,9:00,50
run_km,male,46,48,9:01,9:10,50
run_km,male,46,48,9:11,9:20,50
run_km,male,46,48,9:21,9:30,50
run_km,male,46,48,9:31,9:40,50
run_km,male,46,48,9:41,9:50,50
run_km,male,49,51,0:00,10:00,50
run_km,male,49,51,10:01,10:10,50
run_km,male,49,51,10:11,10:20,50
run_km,male,49,51,10:21,10:30,49
run_km,male,49,51,10:31,10:40,48
run_km,male,49,51,10:41,10:50,47
run_km,male,49,51,10:51,11:00,46
run_km,male,49,51,11:01,11:10,45
run_km,male,49,51,11:11,11:20,44
run_km,male,49,51,11:21,11:30,43
run_km,male,49,51,11:31,11:40,42
run_km,male,49,51,11:41,11:50,41
run_km,male,49,51,11:51,12:00,40
run_km,male,49,51,12:01,12:10,39
run_km,male,49,51,12:11,12:20,38
run_km,male,49,51,12:21,12:30,38
run_km,male,49,51,12:31,12:40,37
run_km,male,49,51,12:41,12:50,37
run_km,male,49,51,12:51,13:00,36
run_km,male,49,51,13:01,13:10,36
run_km,male,49,51,13:11,13:20,35
run_km,male,49,51,13:21,13:30,35
run_km,male,49,51,13:31,13:40,34
run_km,male,49,51,13:41,13:50,33
run_km,male,49,51,13:51,14:00,32
run_km,male,49,51,14:01,14:10,31
run_km,male,49,51,14:11,14:20,30
run_km,male,49,51,14:21,14:30,29
run_km,male,49,51,14:31,14:40,28
run_km,male,49,51,14:41,14:50,27
run_km,male,49,51,14:51,15:00,26
run_km,male,49,51,15:01,15:10,25
run_km,male,49,51,15:11,15:20,24
run_km,male,49,51,15:21,15:30,23
run_km,male,49,51,15:31,15:40,22
run_km,male,49,51,15:41,15:50,21
run_km,male,49,51,15:51,16:00,20
run_km,male,49,51,16:01,16:10,19
run_km,male,49,51,16:11,16:20,18
run_km,male,49,51,16:21,16:30,16
run_km,male,49,51,16:31,16:40,14
run_km,male,49,51,16:41,16:50,12
run_km,male,49,51,16:51,17:00,10
run_km,male,49,51,17:01,17:10,8
run_km,male,49,51,17:11,17:20,6
run_km,male,49,51,17:21,17:30,4
run_km,male,49,51,17:31,17:40,2
run_km,male,49,51,17:41,17:50,1
run_km,male,49,51,17:51,18:00,0
run_km,male,49,51,18:01,18:10,0
run_km,male,49,51,18:11,18:20,0
run_km,male,49,51,0:00,8:30,50
run_km,male,49,51,8:31,8:40,50
run_km,male,49,51,8:41,8:50,50
run_km,male,49,51,8:51,9:00,50
run_km,male,49,51,9:01,9:10,50
run_km,male,49,51,9:11,9:20,50
run_km,male,49,51,9:21,9:30,50
run_km,male,49,51,9:31,9:40,50
run_km,male,49,51,9:41,9:50,50
run_km,male,52,54,0:00,10:00,50
run_km,male,52,54,10:01,10:10,50
run_km,male,52,54,10:11,10:20,50
run_km,male,52,54,10:21,10:30,50
run_km,male,52,54,10:31,10:40,49
run_km,male,52,54,10:41,10:50,48
run_km,male,52,54,10:51,11:00,47
run_km,male,52,54,11:01,11:10,46
run_km,male,52,54,11:11,11:20,45
run_km,male,52,54,11:21,11:30,44
run_km,male,52,54,11:31,11:40,43
run_km,male,52,54,11:41,11:50,42
run_km,male,52,54,11:51,12:00,41
run_km,male,52,54,12:01,12:10,40
run_km,male,52,54,12:11,12:20,39
run_km,male,52,54,12:21,12:30,38
run_km,male,52,54,12:31,12:40,38
run_km,male,52,54,12:41,12:50,37
run_km,male,52,54,12:51,13:00,37
run_km,male,52,54,13:01,13:10,36
run_km,male,52,54,13:11,13:20,36
run_km,male,52,54,13:21,13:30,35
run_km,male,52,54,13:31,13:40,35
run_km,male,52,54,13:41,13:50,34
run_km,male,52,54,13:51,14:00,33
run_km,male,52,54,14:01,14:10,32
run_km,male,52,54,14:11,14:20,31
run_km,male,52,54,14:21,14:30,30
run_km,male,52,54,14:31,14:40,29
run_km,male,52,54,14:41,14:50,28
run_km,male,52,54,14:51,15:00,27
run_km,male,52,54,15:01,15:10,26
run_km,male,52,54,15:11,15:20,25
run_km,male,52,54,15:21,15:30,24
run_km,male,52,54,15:31,15:40,23
run_km,male,52,54,15:41,15:50,22
run_km,male,52,54,15:51,16:00,21
run_km,male,52,54,16:01,16:10,20
run_km,male,52,54,16:11,16:20,19
run_km,male,52,54,16:21,16:30,18
run_km,male,52,54,16:31,16:40,16
run_km,male,52,54,16:41,16:50,14
run_km,male,52,54,16:51,17:00,12
run_km,male,52,54,17:01,17:10,10
run_km,male,52,54,17:11,17:20,8
run_km,male,52,54,17:21,17:30,6
run_km,male,52,54,17:31,17:40,4
run_km,male,52,54,17:41,17:50,2
run_km,male,52,54,17:51,18:00,1
run_km,male,52,54,18:01,18:10,0
run_km,male,52,54,18:11,18:20,0
run_km,male,52,54,0:00,8:30,50
run_km,male,52,54,8:31,8:40,50
run_km,male,52,54,8:41,8:50,50
run_km,male,52,54,8:51,9:00,50
run_km,male,52,54,9:01,9:10,50
run_km,male,52,54,9:11,9:20,50
run_km,male,52,54,9:21,9:30,50
run_km,male,52,54,9:31,9:40,50
run_km,male,52,54,9:41,9:50,50
run_km,male,55,57,0:00,10:00,50
run_km,male,55,57,10:01,10:10,50
run_km,male,55,57,10:11,10:20,50
run_km,male,55,57,10:21,10:30,50
run_km,male,55,57,10:31,10:40,50
run_km,male,55,57,10:41,10:50,49
run_km,male,55,57,10:51,11:00,48
run_km,male,55,57,11:01,11:10,47
run_km,male,55,57,11:11,11:20,46
run_km,male,55,57,11:21,11:30,45
run_km,male,55,57,11:31,11:40,44
run_km,male,55,57,11:41,11:50,43
run_km,male,55,57,11:51,12:00,42
run_km,male,55,57,12:01,12:10,41
run_km,male,55,57,12:11,12:20,40
run_km,male,55,57,12:21,12:30,39
run_km,male,55,57,12:31,12:40,38
run_km,male,55,57,12:41,12:50,38
run_km,male,55,57,12:51,13:00,37
run_km,male,55,57,13:01,13:10,37
run_km,male,55,57,13:11,13:20,36
run_km,male,55,57,13:21,13:30,36
run_km,male,55,57,13:31,13:40,35
run_km,male,55,57,13:41,13:50,35
run_km,male,55,57,13:51,14:00,34
run_km,male,55,57,14:01,14:10,33
run_km,male,55,57,14:11,14:20,32
run_km,male,55,57,14:21,14:30,31
run_km,male,55,57,14:31,14:40,30
run_km,male,55,57,14:41,14:50,29
run_km,male,55,57,14:51,15:00,28
run_km,male,55,57,15:01,15:10,27
run_km,male,55,57,15:11,15:20,26
run_km,male,55,57,15:21,15:30,25
run_km,male,55,57,15:31,15:40,24
run_km,male,55,57,15:41,15:50,23
run_km,male,55,57,15:51,16:00,22
run_km,male,55,57,16:01,16:10,21
run_km,male,55,57,16:11,16:20,20
run_km,male,55,57,16:21,16:30,19
run_km,male,55,57,16:31,16:40,18
run_km,male,55,57,16:41,16:50,16
run_km,male,55,57,16:51,17:00,14
run_km,male,55,57,17:01,17:10,12
run_km,male,55,57,17:11,17:20,10
run_km,male,55,57,17:21,17:30,8
run_km,male,55,57,17:31,17:40,6
run_km,male,55,57,17:41,17:50,4
run_km,male,55,57,17:51,18:00,2
run_km,male,55,57,18:01,18:10,1
run_km,male,55,57,18:11,18:20,0
run_km,male,55,57,0:00,8:30,50
run_km,male,55,57,8:31,8:40,50
run_km,male,55,57,8:41,8:50,50
run_km,male,55,57,8:51,9:00,50
run_km,male,55,57,9:01,9:10,50
run_km,male,55,57,9:11,9:20,50
run_km,male,55,57,9:21,9:30,50
run_km,male,55,57,9:31,9:40,50
run_km,male,55,57,9:41,9:50,50
run_km,male,58,60,0:00,10:00,50
run_km,male,58,60,10:01,10:10,50
run_km,male,58,60,10:11,10:20,50
run_km,male,58,60,10:21,10:30,50
run_km,male,58,60,10:31,10:40,50
run_km,male,58,60,10:41,10:50,50
run_km,male,58,60,10:51,11:00,49
run_km,male,58,60,11:01,11:10,48
run_km,male,58,60,11:11,11:20,47
run_km,male,58,60,11:21,11:30,46
run_km,male,58,60,11:31,11:40,45
run_km,male,58,60,11:41,11:50,44
run_km,male,58,60,11:51,12:00,43
run_km,male,58,60,12:01,12:10,42
run_km,male,58,60,12:11,12:20,41
run_km,male,58,60,12:21,12:30,40
run_km,male,58,60,12:31,12:40,39
run_km,male,58,60,12:41,12:50,38
run_km,male,58,60,12:51,13:00,38
run_km,male,58,60,13:01,13:10,37
run_km,male,58,60,13:11,13:20,37
run_km,male,58,60,13:21,13:30,36
run_km,male,58,60,13:31,13:40,36
run_km,male,58,60,13:41,13:50,35
run_km,male,58,60,13:51,14:00,35
run_km,male,58,60,14:01,14:10,34
run_km,male,58,60,14:11,14:20,33
run_km,male,58,60,14:21,14:30,32
run_km,male,58,60,14:31,14:40,31
run_km,male,58,60,14:41,14:50,30
run_km,male,58,60,14:51,15:00,29
run_km,male,58,60,15:01,15:10,28
run_km,male,58,60,15:11,15:20,27
run_km,male,58,60,15:21,15:30,26
run_km,male,58,60,15:31,15:40,25
run_km,male,58,60,15:41,15:50,24
run_km,male,58,60,15:51,16:00,23
run_km,male,58,60,16:01,16:10,22
run_km,male,58,60,16:11,16:20,21
run_km,male,58,60,16:21,16:30,20
run_km,male,58,60,16:31,16:40,19
run_km,male,58,60,16:41,16:50,18
run_km,male,58,60,16:51,17:00,16
run_km,male,58,60,17:01,17:10,14
run_km,male,58,60,17:11,17:20,12
run_km,male,58,60,17:21,17:30,10
run_km,male,58,60,17:31,17:40,8
run_km,male,58,60,17:41,17:50,6
run_km,male,58,60,17:51,18:00,4
run_km,male,58,60,18:01,18:10,2
run_km,male,58,60,18:11,18:20,1
run_km,male,58,60,0:00,8:30,50
run_km,male,58,60,8:31,8:40,50
run_km,male,58,60,8:41,8:50,50
run_km,male,58,60,8:51,9:00,50
run_km,male,58,60,9:01,9:10,50
run_km,male,58,60,9:11,9:20,50
run_km,male,58,60,9:21,9:30,50
run_km,male,58,60,9:31,9:40,50
run_km,male,58,60,9:41,9:50,50
